"","elevation","WB","WF","Fish","Anglers","Ramp","DOY"
"2615",67.28722,0.86730551708278,0.69029109644618,0.30970890355382,0.123689465801298,0.321428571428571,146
"2616",67.49552,0.679397542344045,0.499325210734227,0.500674789265773,0.161757363954069,0.482142857142857,146
"2617",67.70382,0.490315786625765,0.331627775980434,0.668372224019566,0.188155267099351,1,146
"2618",67.91212,0.324548359672299,0.19143075217278,0.808569247827221,0.313966550174738,1,146
"2619",68.12042,0.186056772289612,0.112166832615617,0.887833167384383,0.43728157763355,1,146
"2620",68.32872,0.108676718033459,0.0217879978599391,0.978212002140061,0.611145781328008,1,146
"2621",68.53702,0.0212976731457018,0.0106887876094242,0.989311212390576,0.850099850224663,1,146
"2622",68.74532,0.00999586887368015,0.000146579514675227,0.999853420485325,0.995506739890165,1,146
"2623",68.95362,0.000142560278544054,6.91017712040355e-05,0.999930898228796,0.998689465801298,1,146
"2624",69.16192,6.76380883603175e-05,7.32897573376135e-06,0.999992671024266,0.999687968047928,1,146
"2625",69.37022,7.2841018234188e-06,2.09399306678896e-06,0.999997906006933,0.999937593609585,1,146
"2626",69.57852,2.08117194954823e-06,0,1,1,1,146
"2627",69.78682,0,0,1,1,1,146
"2628",69.99512,0,0,1,1,1,146
"2629",66.45402,1,1,0,0,0,147
"2630",66.66232,0.993567097503946,0.988996066434024,0.011003933565976,0.00430604093859211,0,147
"2631",66.87062,0.982342296594058,0.960628742358234,0.0393712576417659,0.0310159760359461,0,147
"2632",67.07892,0.953203808128433,0.878323297871561,0.121676702128439,0.0727658512231653,0,147
"2633",67.28722,0.86730551708278,0.69029109644618,0.30970890355382,0.123689465801298,0.321428571428571,147
"2634",67.49552,0.679397542344045,0.499325210734227,0.500674789265773,0.161757363954069,0.482142857142857,147
"2635",67.70382,0.490315786625765,0.331627775980434,0.668372224019566,0.188155267099351,1,147
"2636",67.91212,0.324548359672299,0.19143075217278,0.808569247827221,0.313966550174738,1,147
"2637",68.12042,0.186056772289612,0.112166832615617,0.887833167384383,0.43728157763355,1,147
"2638",68.32872,0.108676718033459,0.0217879978599391,0.978212002140061,0.611145781328008,1,147
"2639",68.53702,0.0212976731457018,0.0106887876094242,0.989311212390576,0.850099850224663,1,147
"2640",68.74532,0.00999586887368015,0.000146579514675227,0.999853420485325,0.995506739890165,1,147
"2641",68.95362,0.000142560278544054,6.91017712040355e-05,0.999930898228796,0.998689465801298,1,147
"2642",69.16192,6.76380883603175e-05,7.32897573376135e-06,0.999992671024266,0.999687968047928,1,147
"2643",69.37022,7.2841018234188e-06,2.09399306678896e-06,0.999997906006933,0.999937593609585,1,147
"2644",69.57852,2.08117194954823e-06,0,1,1,1,147
"2645",69.78682,0,0,1,1,1,147
"2646",69.99512,0,0,1,1,1,147
"2647",66.45402,1,1,0,0,0,148
"2648",66.66232,0.993567097503946,0.988996066434024,0.011003933565976,0.00430604093859211,0,148
"2649",66.87062,0.982342296594058,0.960628742358234,0.0393712576417659,0.0310159760359461,0,148
"2650",67.07892,0.953203808128433,0.878323297871561,0.121676702128439,0.0727658512231653,0,148
"2651",67.28722,0.86730551708278,0.69029109644618,0.30970890355382,0.123689465801298,0.321428571428571,148
"2652",67.49552,0.679397542344045,0.499325210734227,0.500674789265773,0.161757363954069,0.482142857142857,148
"2653",67.70382,0.490315786625765,0.331627775980434,0.668372224019566,0.188155267099351,1,148
"2654",67.91212,0.324548359672299,0.19143075217278,0.808569247827221,0.313966550174738,1,148
"2655",68.12042,0.186056772289612,0.112166832615617,0.887833167384383,0.43728157763355,1,148
"2656",68.32872,0.108676718033459,0.0217879978599391,0.978212002140061,0.611145781328008,1,148
"2657",68.53702,0.0212976731457018,0.0106887876094242,0.989311212390576,0.850099850224663,1,148
"2658",68.74532,0.00999586887368015,0.000146579514675227,0.999853420485325,0.995506739890165,1,148
"2659",68.95362,0.000142560278544054,6.91017712040355e-05,0.999930898228796,0.998689465801298,1,148
"2660",69.16192,6.76380883603175e-05,7.32897573376135e-06,0.999992671024266,0.999687968047928,1,148
"2661",69.37022,7.2841018234188e-06,2.09399306678896e-06,0.999997906006933,0.999937593609585,1,148
"2662",69.57852,2.08117194954823e-06,0,1,1,1,148
"2663",69.78682,0,0,1,1,1,148
"2664",69.99512,0,0,1,1,1,148
"2665",66.45402,1,1,0,0,0,149
"2666",66.66232,0.993567097503946,0.988996066434024,0.011003933565976,0.00430604093859211,0,149
"2667",66.87062,0.982342296594058,0.960628742358234,0.0393712576417659,0.0310159760359461,0,149
"2668",67.07892,0.953203808128433,0.878323297871561,0.121676702128439,0.0727658512231653,0,149
"2669",67.28722,0.86730551708278,0.69029109644618,0.30970890355382,0.123689465801298,0.321428571428571,149
"2670",67.49552,0.679397542344045,0.499325210734227,0.500674789265773,0.161757363954069,0.482142857142857,149
"2671",67.70382,0.490315786625765,0.331627775980434,0.668372224019566,0.188155267099351,1,149
"2672",67.91212,0.324548359672299,0.19143075217278,0.808569247827221,0.313966550174738,1,149
"2673",68.12042,0.186056772289612,0.112166832615617,0.887833167384383,0.43728157763355,1,149
"2674",68.32872,0.108676718033459,0.0217879978599391,0.978212002140061,0.611145781328008,1,149
"2675",68.53702,0.0212976731457018,0.0106887876094242,0.989311212390576,0.850099850224663,1,149
"2676",68.74532,0.00999586887368015,0.000146579514675227,0.999853420485325,0.995506739890165,1,149
"2677",68.95362,0.000142560278544054,6.91017712040355e-05,0.999930898228796,0.998689465801298,1,149
"2678",69.16192,6.76380883603175e-05,7.32897573376135e-06,0.999992671024266,0.999687968047928,1,149
"2679",69.37022,7.2841018234188e-06,2.09399306678896e-06,0.999997906006933,0.999937593609585,1,149
"2680",69.57852,2.08117194954823e-06,0,1,1,1,149
"2681",69.78682,0,0,1,1,1,149
"2682",69.99512,0,0,1,1,1,149
"2683",66.45402,1,1,0,0,0,150
"2684",66.66232,0.993567097503946,0.988996066434024,0.011003933565976,0.00430604093859211,0,150
"2685",66.87062,0.982342296594058,0.960628742358234,0.0393712576417659,0.0310159760359461,0,150
"2686",67.07892,0.953203808128433,0.878323297871561,0.121676702128439,0.0727658512231653,0,150
"2687",67.28722,0.86730551708278,0.69029109644618,0.30970890355382,0.123689465801298,0.321428571428571,150
"2688",67.49552,0.679397542344045,0.499325210734227,0.500674789265773,0.161757363954069,0.482142857142857,150
"2689",67.70382,0.490315786625765,0.331627775980434,0.668372224019566,0.188155267099351,1,150
"2690",67.91212,0.324548359672299,0.19143075217278,0.808569247827221,0.313966550174738,1,150
"2691",68.12042,0.186056772289612,0.112166832615617,0.887833167384383,0.43728157763355,1,150
"2692",68.32872,0.108676718033459,0.0217879978599391,0.978212002140061,0.611145781328008,1,150
"2693",68.53702,0.0212976731457018,0.0106887876094242,0.989311212390576,0.850099850224663,1,150
"2694",68.74532,0.00999586887368015,0.000146579514675227,0.999853420485325,0.995506739890165,1,150
"2695",68.95362,0.000142560278544054,6.91017712040355e-05,0.999930898228796,0.998689465801298,1,150
"2696",69.16192,6.76380883603175e-05,7.32897573376135e-06,0.999992671024266,0.999687968047928,1,150
"2697",69.37022,7.2841018234188e-06,2.09399306678896e-06,0.999997906006933,0.999937593609585,1,150
"2698",69.57852,2.08117194954823e-06,0,1,1,1,150
"2699",69.78682,0,0,1,1,1,150
"2700",69.99512,0,0,1,1,1,150
"2701",66.45402,1,1,0,0,0,151
"2702",66.66232,0.993567097503946,0.988996066434024,0.011003933565976,0.00430604093859211,0,151
"2703",66.87062,0.982342296594058,0.960628742358234,0.0393712576417659,0.0310159760359461,0,151
"2704",67.07892,0.953203808128433,0.878323297871561,0.121676702128439,0.0727658512231653,0,151
"2705",67.28722,0.86730551708278,0.69029109644618,0.30970890355382,0.123689465801298,0.321428571428571,151
"2706",67.49552,0.679397542344045,0.499325210734227,0.500674789265773,0.161757363954069,0.482142857142857,151
"2707",67.70382,0.490315786625765,0.331627775980434,0.668372224019566,0.188155267099351,1,151
"2708",67.91212,0.324548359672299,0.19143075217278,0.808569247827221,0.313966550174738,1,151
"2709",68.12042,0.186056772289612,0.112166832615617,0.887833167384383,0.43728157763355,1,151
"2710",68.32872,0.108676718033459,0.0217879978599391,0.978212002140061,0.611145781328008,1,151
"2711",68.53702,0.0212976731457018,0.0106887876094242,0.989311212390576,0.850099850224663,1,151
"2712",68.74532,0.00999586887368015,0.000146579514675227,0.999853420485325,0.995506739890165,1,151
"2713",68.95362,0.000142560278544054,6.91017712040355e-05,0.999930898228796,0.998689465801298,1,151
"2714",69.16192,6.76380883603175e-05,7.32897573376135e-06,0.999992671024266,0.999687968047928,1,151
"2715",69.37022,7.2841018234188e-06,2.09399306678896e-06,0.999997906006933,0.999937593609585,1,151
"2716",69.57852,2.08117194954823e-06,0,1,1,1,151
"2717",69.78682,0,0,1,1,1,151
"2718",69.99512,0,0,1,1,1,151
"2719",66.45402,1,1,0,0,0,152
"2720",66.66232,0.993567097503946,0.988996066434024,0.011003933565976,0.00430604093859211,0,152
"2721",66.87062,0.982342296594058,0.960628742358234,0.0393712576417659,0.0310159760359461,0,152
"2722",67.07892,0.953203808128433,0.878323297871561,0.121676702128439,0.0727658512231653,0,152
"2723",67.28722,0.86730551708278,0.69029109644618,0.30970890355382,0.123689465801298,0.321428571428571,152
"2724",67.49552,0.679397542344045,0.499325210734227,0.500674789265773,0.161757363954069,0.482142857142857,152
"2725",67.70382,0.490315786625765,0.331627775980434,0.668372224019566,0.188155267099351,1,152
"2726",67.91212,0.324548359672299,0.19143075217278,0.808569247827221,0.313966550174738,1,152
"2727",68.12042,0.186056772289612,0.112166832615617,0.887833167384383,0.43728157763355,1,152
"2728",68.32872,0.108676718033459,0.0217879978599391,0.978212002140061,0.611145781328008,1,152
"2729",68.53702,0.0212976731457018,0.0106887876094242,0.989311212390576,0.850099850224663,1,152
"2730",68.74532,0.00999586887368015,0.000146579514675227,0.999853420485325,0.995506739890165,1,152
"2731",68.95362,0.000142560278544054,6.91017712040355e-05,0.999930898228796,0.998689465801298,1,152
"2732",69.16192,6.76380883603175e-05,7.32897573376135e-06,0.999992671024266,0.999687968047928,1,152
"2733",69.37022,7.2841018234188e-06,2.09399306678896e-06,0.999997906006933,0.999937593609585,1,152
"2734",69.57852,2.08117194954823e-06,0,1,1,1,152
"2735",69.78682,0,0,1,1,1,152
"2736",69.99512,0,0,1,1,1,152
"2737",66.45402,1,1,0,0,0,153
"2738",66.66232,0.993567097503946,0.988996066434024,0.011003933565976,0.00430604093859211,0,153
"2739",66.87062,0.982342296594058,0.960628742358234,0.0393712576417659,0.0310159760359461,0,153
"2740",67.07892,0.953203808128433,0.878323297871561,0.121676702128439,0.0727658512231653,0,153
"2741",67.28722,0.86730551708278,0.69029109644618,0.30970890355382,0.123689465801298,0.321428571428571,153
"2742",67.49552,0.679397542344045,0.499325210734227,0.500674789265773,0.161757363954069,0.482142857142857,153
"2743",67.70382,0.490315786625765,0.331627775980434,0.668372224019566,0.188155267099351,1,153
"2744",67.91212,0.324548359672299,0.19143075217278,0.808569247827221,0.313966550174738,1,153
"2745",68.12042,0.186056772289612,0.112166832615617,0.887833167384383,0.43728157763355,1,153
"2746",68.32872,0.108676718033459,0.0217879978599391,0.978212002140061,0.611145781328008,1,153
"2747",68.53702,0.0212976731457018,0.0106887876094242,0.989311212390576,0.850099850224663,1,153
"2748",68.74532,0.00999586887368015,0.000146579514675227,0.999853420485325,0.995506739890165,1,153
"2749",68.95362,0.000142560278544054,6.91017712040355e-05,0.999930898228796,0.998689465801298,1,153
"2750",69.16192,6.76380883603175e-05,7.32897573376135e-06,0.999992671024266,0.999687968047928,1,153
"2751",69.37022,7.2841018234188e-06,2.09399306678896e-06,0.999997906006933,0.999937593609585,1,153
"2752",69.57852,2.08117194954823e-06,0,1,1,1,153
"2753",69.78682,0,0,1,1,1,153
"2754",69.99512,0,0,1,1,1,153
"2755",66.45402,1,1,0,0,0,154
"2756",66.66232,0.993567097503946,0.988996066434024,0.011003933565976,0.00430604093859211,0,154
"2757",66.87062,0.982342296594058,0.960628742358234,0.0393712576417659,0.0310159760359461,0,154
"2758",67.07892,0.953203808128433,0.878323297871561,0.121676702128439,0.0727658512231653,0,154
"2759",67.28722,0.86730551708278,0.69029109644618,0.30970890355382,0.123689465801298,0.321428571428571,154
"2760",67.49552,0.679397542344045,0.499325210734227,0.500674789265773,0.161757363954069,0.482142857142857,154
"2761",67.70382,0.490315786625765,0.331627775980434,0.668372224019566,0.188155267099351,1,154
"2762",67.91212,0.324548359672299,0.19143075217278,0.808569247827221,0.313966550174738,1,154
"2763",68.12042,0.186056772289612,0.112166832615617,0.887833167384383,0.43728157763355,1,154
"2764",68.32872,0.108676718033459,0.0217879978599391,0.978212002140061,0.611145781328008,1,154
"2765",68.53702,0.0212976731457018,0.0106887876094242,0.989311212390576,0.850099850224663,1,154
"2766",68.74532,0.00999586887368015,0.000146579514675227,0.999853420485325,0.995506739890165,1,154
"2767",68.95362,0.000142560278544054,6.91017712040355e-05,0.999930898228796,0.998689465801298,1,154
"2768",69.16192,6.76380883603175e-05,7.32897573376135e-06,0.999992671024266,0.999687968047928,1,154
"2769",69.37022,7.2841018234188e-06,2.09399306678896e-06,0.999997906006933,0.999937593609585,1,154
"2770",69.57852,2.08117194954823e-06,0,1,1,1,154
"2771",69.78682,0,0,1,1,1,154
"2772",69.99512,0,0,1,1,1,154
"2773",66.45402,1,1,0,0,0,155
"2774",66.66232,0.993567097503946,0.988996066434024,0.011003933565976,0.00430604093859211,0,155
"2775",66.87062,0.982342296594058,0.960628742358234,0.0393712576417659,0.0310159760359461,0,155
"2776",67.07892,0.953203808128433,0.878323297871561,0.121676702128439,0.0727658512231653,0,155
"2777",67.28722,0.86730551708278,0.69029109644618,0.30970890355382,0.123689465801298,0.321428571428571,155
"2778",67.49552,0.679397542344045,0.499325210734227,0.500674789265773,0.161757363954069,0.482142857142857,155
"2779",67.70382,0.490315786625765,0.331627775980434,0.668372224019566,0.188155267099351,1,155
"2780",67.91212,0.324548359672299,0.19143075217278,0.808569247827221,0.313966550174738,1,155
"2781",68.12042,0.186056772289612,0.112166832615617,0.887833167384383,0.43728157763355,1,155
"2782",68.32872,0.108676718033459,0.0217879978599391,0.978212002140061,0.611145781328008,1,155
"2783",68.53702,0.0212976731457018,0.0106887876094242,0.989311212390576,0.850099850224663,1,155
"2784",68.74532,0.00999586887368015,0.000146579514675227,0.999853420485325,0.995506739890165,1,155
"2785",68.95362,0.000142560278544054,6.91017712040355e-05,0.999930898228796,0.998689465801298,1,155
"2786",69.16192,6.76380883603175e-05,7.32897573376135e-06,0.999992671024266,0.999687968047928,1,155
"2787",69.37022,7.2841018234188e-06,2.09399306678896e-06,0.999997906006933,0.999937593609585,1,155
"2788",69.57852,2.08117194954823e-06,0,1,1,1,155
"2789",69.78682,0,0,1,1,1,155
"2790",69.99512,0,0,1,1,1,155
"2791",66.45402,1,1,0,0,0,156
"2792",66.66232,0.993567097503946,0.988996066434024,0.011003933565976,0.00430604093859211,0,156
"2793",66.87062,0.982342296594058,0.960628742358234,0.0393712576417659,0.0310159760359461,0,156
"2794",67.07892,0.953203808128433,0.878323297871561,0.121676702128439,0.0727658512231653,0,156
"2795",67.28722,0.86730551708278,0.69029109644618,0.30970890355382,0.123689465801298,0.321428571428571,156
"2796",67.49552,0.679397542344045,0.499325210734227,0.500674789265773,0.161757363954069,0.482142857142857,156
"2797",67.70382,0.490315786625765,0.331627775980434,0.668372224019566,0.188155267099351,1,156
"2798",67.91212,0.324548359672299,0.19143075217278,0.808569247827221,0.313966550174738,1,156
"2799",68.12042,0.186056772289612,0.112166832615617,0.887833167384383,0.43728157763355,1,156
"2800",68.32872,0.108676718033459,0.0217879978599391,0.978212002140061,0.611145781328008,1,156
"2801",68.53702,0.0212976731457018,0.0106887876094242,0.989311212390576,0.850099850224663,1,156
"2802",68.74532,0.00999586887368015,0.000146579514675227,0.999853420485325,0.995506739890165,1,156
"2803",68.95362,0.000142560278544054,6.91017712040355e-05,0.999930898228796,0.998689465801298,1,156
"2804",69.16192,6.76380883603175e-05,7.32897573376135e-06,0.999992671024266,0.999687968047928,1,156
"2805",69.37022,7.2841018234188e-06,2.09399306678896e-06,0.999997906006933,0.999937593609585,1,156
"2806",69.57852,2.08117194954823e-06,0,1,1,1,156
"2807",69.78682,0,0,1,1,1,156
"2808",69.99512,0,0,1,1,1,156
"2809",66.45402,1,1,0,0,0,157
"2810",66.66232,0.993567097503946,0.988996066434024,0.011003933565976,0.00430604093859211,0,157
"2811",66.87062,0.982342296594058,0.960628742358234,0.0393712576417659,0.0310159760359461,0,157
"2812",67.07892,0.953203808128433,0.878323297871561,0.121676702128439,0.0727658512231653,0,157
"2813",67.28722,0.86730551708278,0.69029109644618,0.30970890355382,0.123689465801298,0.321428571428571,157
"2814",67.49552,0.679397542344045,0.499325210734227,0.500674789265773,0.161757363954069,0.482142857142857,157
"2815",67.70382,0.490315786625765,0.331627775980434,0.668372224019566,0.188155267099351,1,157
"2816",67.91212,0.324548359672299,0.19143075217278,0.808569247827221,0.313966550174738,1,157
"2817",68.12042,0.186056772289612,0.112166832615617,0.887833167384383,0.43728157763355,1,157
"2818",68.32872,0.108676718033459,0.0217879978599391,0.978212002140061,0.611145781328008,1,157
"2819",68.53702,0.0212976731457018,0.0106887876094242,0.989311212390576,0.850099850224663,1,157
"2820",68.74532,0.00999586887368015,0.000146579514675227,0.999853420485325,0.995506739890165,1,157
"2821",68.95362,0.000142560278544054,6.91017712040355e-05,0.999930898228796,0.998689465801298,1,157
"2822",69.16192,6.76380883603175e-05,7.32897573376135e-06,0.999992671024266,0.999687968047928,1,157
"2823",69.37022,7.2841018234188e-06,2.09399306678896e-06,0.999997906006933,0.999937593609585,1,157
"2824",69.57852,2.08117194954823e-06,0,1,1,1,157
"2825",69.78682,0,0,1,1,1,157
"2826",69.99512,0,0,1,1,1,157
"2827",66.45402,1,1,0,0,0,158
"2828",66.66232,0.993567097503946,0.988996066434024,0.011003933565976,0.00430604093859211,0,158
"2829",66.87062,0.982342296594058,0.960628742358234,0.0393712576417659,0.0310159760359461,0,158
"2830",67.07892,0.953203808128433,0.878323297871561,0.121676702128439,0.0727658512231653,0,158
"2831",67.28722,0.86730551708278,0.69029109644618,0.30970890355382,0.123689465801298,0.321428571428571,158
"2832",67.49552,0.679397542344045,0.499325210734227,0.500674789265773,0.161757363954069,0.482142857142857,158
"2833",67.70382,0.490315786625765,0.331627775980434,0.668372224019566,0.188155267099351,1,158
"2834",67.91212,0.324548359672299,0.19143075217278,0.808569247827221,0.313966550174738,1,158
"2835",68.12042,0.186056772289612,0.112166832615617,0.887833167384383,0.43728157763355,1,158
"2836",68.32872,0.108676718033459,0.0217879978599391,0.978212002140061,0.611145781328008,1,158
"2837",68.53702,0.0212976731457018,0.0106887876094242,0.989311212390576,0.850099850224663,1,158
"2838",68.74532,0.00999586887368015,0.000146579514675227,0.999853420485325,0.995506739890165,1,158
"2839",68.95362,0.000142560278544054,6.91017712040355e-05,0.999930898228796,0.998689465801298,1,158
"2840",69.16192,6.76380883603175e-05,7.32897573376135e-06,0.999992671024266,0.999687968047928,1,158
"2841",69.37022,7.2841018234188e-06,2.09399306678896e-06,0.999997906006933,0.999937593609585,1,158
"2842",69.57852,2.08117194954823e-06,0,1,1,1,158
"2843",69.78682,0,0,1,1,1,158
"2844",69.99512,0,0,1,1,1,158
"2845",66.45402,1,1,0,0,0,159
"2846",66.66232,0.993567097503946,0.988996066434024,0.011003933565976,0.00430604093859211,0,159
"2847",66.87062,0.982342296594058,0.960628742358234,0.0393712576417659,0.0310159760359461,0,159
"2848",67.07892,0.953203808128433,0.878323297871561,0.121676702128439,0.0727658512231653,0,159
"2849",67.28722,0.86730551708278,0.69029109644618,0.30970890355382,0.123689465801298,0.321428571428571,159
"2850",67.49552,0.679397542344045,0.499325210734227,0.500674789265773,0.161757363954069,0.482142857142857,159
"2851",67.70382,0.490315786625765,0.331627775980434,0.668372224019566,0.188155267099351,1,159
"2852",67.91212,0.324548359672299,0.19143075217278,0.808569247827221,0.313966550174738,1,159
"2853",68.12042,0.186056772289612,0.112166832615617,0.887833167384383,0.43728157763355,1,159
"2854",68.32872,0.108676718033459,0.0217879978599391,0.978212002140061,0.611145781328008,1,159
"2855",68.53702,0.0212976731457018,0.0106887876094242,0.989311212390576,0.850099850224663,1,159
"2856",68.74532,0.00999586887368015,0.000146579514675227,0.999853420485325,0.995506739890165,1,159
"2857",68.95362,0.000142560278544054,6.91017712040355e-05,0.999930898228796,0.998689465801298,1,159
"2858",69.16192,6.76380883603175e-05,7.32897573376135e-06,0.999992671024266,0.999687968047928,1,159
"2859",69.37022,7.2841018234188e-06,2.09399306678896e-06,0.999997906006933,0.999937593609585,1,159
"2860",69.57852,2.08117194954823e-06,0,1,1,1,159
"2861",69.78682,0,0,1,1,1,159
"2862",69.99512,0,0,1,1,1,159
"2863",66.45402,1,1,0,0,0,160
"2864",66.66232,0.993567097503946,0.988996066434024,0.011003933565976,0.00430604093859211,0,160
"2865",66.87062,0.982342296594058,0.960628742358234,0.0393712576417659,0.0310159760359461,0,160
"2866",67.07892,0.953203808128433,0.878323297871561,0.121676702128439,0.0727658512231653,0,160
"2867",67.28722,0.86730551708278,0.69029109644618,0.30970890355382,0.123689465801298,0.321428571428571,160
"2868",67.49552,0.679397542344045,0.499325210734227,0.500674789265773,0.161757363954069,0.482142857142857,160
"2869",67.70382,0.490315786625765,0.331627775980434,0.668372224019566,0.188155267099351,1,160
"2870",67.91212,0.324548359672299,0.19143075217278,0.808569247827221,0.313966550174738,1,160
"2871",68.12042,0.186056772289612,0.112166832615617,0.887833167384383,0.43728157763355,1,160
"2872",68.32872,0.108676718033459,0.0217879978599391,0.978212002140061,0.611145781328008,1,160
"2873",68.53702,0.0212976731457018,0.0106887876094242,0.989311212390576,0.850099850224663,1,160
"2874",68.74532,0.00999586887368015,0.000146579514675227,0.999853420485325,0.995506739890165,1,160
"2875",68.95362,0.000142560278544054,6.91017712040355e-05,0.999930898228796,0.998689465801298,1,160
"2876",69.16192,6.76380883603175e-05,7.32897573376135e-06,0.999992671024266,0.999687968047928,1,160
"2877",69.37022,7.2841018234188e-06,2.09399306678896e-06,0.999997906006933,0.999937593609585,1,160
"2878",69.57852,2.08117194954823e-06,0,1,1,1,160
"2879",69.78682,0,0,1,1,1,160
"2880",69.99512,0,0,1,1,1,160
"2881",66.45402,1,1,0,0,0,161
"2882",66.66232,0.993567097503946,0.988996066434024,0.011003933565976,0.00430604093859211,0,161
"2883",66.87062,0.982342296594058,0.960628742358234,0.0393712576417659,0.0310159760359461,0,161
"2884",67.07892,0.953203808128433,0.878323297871561,0.121676702128439,0.0727658512231653,0,161
"2885",67.28722,0.86730551708278,0.69029109644618,0.30970890355382,0.123689465801298,0.321428571428571,161
"2886",67.49552,0.679397542344045,0.499325210734227,0.500674789265773,0.161757363954069,0.482142857142857,161
"2887",67.70382,0.490315786625765,0.331627775980434,0.668372224019566,0.188155267099351,1,161
"2888",67.91212,0.324548359672299,0.19143075217278,0.808569247827221,0.313966550174738,1,161
"2889",68.12042,0.186056772289612,0.112166832615617,0.887833167384383,0.43728157763355,1,161
"2890",68.32872,0.108676718033459,0.0217879978599391,0.978212002140061,0.611145781328008,1,161
"2891",68.53702,0.0212976731457018,0.0106887876094242,0.989311212390576,0.850099850224663,1,161
"2892",68.74532,0.00999586887368015,0.000146579514675227,0.999853420485325,0.995506739890165,1,161
"2893",68.95362,0.000142560278544054,6.91017712040355e-05,0.999930898228796,0.998689465801298,1,161
"2894",69.16192,6.76380883603175e-05,7.32897573376135e-06,0.999992671024266,0.999687968047928,1,161
"2895",69.37022,7.2841018234188e-06,2.09399306678896e-06,0.999997906006933,0.999937593609585,1,161
"2896",69.57852,2.08117194954823e-06,0,1,1,1,161
"2897",69.78682,0,0,1,1,1,161
"2898",69.99512,0,0,1,1,1,161
"2899",66.45402,1,1,0,0,0,162
"2900",66.66232,0.993567097503946,0.988996066434024,0.011003933565976,0.00430604093859211,0,162
"2901",66.87062,0.982342296594058,0.960628742358234,0.0393712576417659,0.0310159760359461,0,162
"2902",67.07892,0.953203808128433,0.878323297871561,0.121676702128439,0.0727658512231653,0,162
"2903",67.28722,0.86730551708278,0.69029109644618,0.30970890355382,0.123689465801298,0.321428571428571,162
"2904",67.49552,0.679397542344045,0.499325210734227,0.500674789265773,0.161757363954069,0.482142857142857,162
"2905",67.70382,0.490315786625765,0.331627775980434,0.668372224019566,0.188155267099351,1,162
"2906",67.91212,0.324548359672299,0.19143075217278,0.808569247827221,0.313966550174738,1,162
"2907",68.12042,0.186056772289612,0.112166832615617,0.887833167384383,0.43728157763355,1,162
"2908",68.32872,0.108676718033459,0.0217879978599391,0.978212002140061,0.611145781328008,1,162
"2909",68.53702,0.0212976731457018,0.0106887876094242,0.989311212390576,0.850099850224663,1,162
"2910",68.74532,0.00999586887368015,0.000146579514675227,0.999853420485325,0.995506739890165,1,162
"2911",68.95362,0.000142560278544054,6.91017712040355e-05,0.999930898228796,0.998689465801298,1,162
"2912",69.16192,6.76380883603175e-05,7.32897573376135e-06,0.999992671024266,0.999687968047928,1,162
"2913",69.37022,7.2841018234188e-06,2.09399306678896e-06,0.999997906006933,0.999937593609585,1,162
"2914",69.57852,2.08117194954823e-06,0,1,1,1,162
"2915",69.78682,0,0,1,1,1,162
"2916",69.99512,0,0,1,1,1,162
"2917",66.45402,1,1,0,0,0,163
"2918",66.66232,0.993567097503946,0.988996066434024,0.011003933565976,0.00430604093859211,0,163
"2919",66.87062,0.982342296594058,0.960628742358234,0.0393712576417659,0.0310159760359461,0,163
"2920",67.07892,0.953203808128433,0.878323297871561,0.121676702128439,0.0727658512231653,0,163
"2921",67.28722,0.86730551708278,0.69029109644618,0.30970890355382,0.123689465801298,0.321428571428571,163
"2922",67.49552,0.679397542344045,0.499325210734227,0.500674789265773,0.161757363954069,0.482142857142857,163
"2923",67.70382,0.490315786625765,0.331627775980434,0.668372224019566,0.188155267099351,1,163
"2924",67.91212,0.324548359672299,0.19143075217278,0.808569247827221,0.313966550174738,1,163
"2925",68.12042,0.186056772289612,0.112166832615617,0.887833167384383,0.43728157763355,1,163
"2926",68.32872,0.108676718033459,0.0217879978599391,0.978212002140061,0.611145781328008,1,163
"2927",68.53702,0.0212976731457018,0.0106887876094242,0.989311212390576,0.850099850224663,1,163
"2928",68.74532,0.00999586887368015,0.000146579514675227,0.999853420485325,0.995506739890165,1,163
"2929",68.95362,0.000142560278544054,6.91017712040355e-05,0.999930898228796,0.998689465801298,1,163
"2930",69.16192,6.76380883603175e-05,7.32897573376135e-06,0.999992671024266,0.999687968047928,1,163
"2931",69.37022,7.2841018234188e-06,2.09399306678896e-06,0.999997906006933,0.999937593609585,1,163
"2932",69.57852,2.08117194954823e-06,0,1,1,1,163
"2933",69.78682,0,0,1,1,1,163
"2934",69.99512,0,0,1,1,1,163
"2935",66.45402,1,1,0,0,0,164
"2936",66.66232,0.993567097503946,0.988996066434024,0.011003933565976,0.00430604093859211,0,164
"2937",66.87062,0.982342296594058,0.960628742358234,0.0393712576417659,0.0310159760359461,0,164
"2938",67.07892,0.953203808128433,0.878323297871561,0.121676702128439,0.0727658512231653,0,164
"2939",67.28722,0.86730551708278,0.69029109644618,0.30970890355382,0.123689465801298,0.321428571428571,164
"2940",67.49552,0.679397542344045,0.499325210734227,0.500674789265773,0.161757363954069,0.482142857142857,164
"2941",67.70382,0.490315786625765,0.331627775980434,0.668372224019566,0.188155267099351,1,164
"2942",67.91212,0.324548359672299,0.19143075217278,0.808569247827221,0.313966550174738,1,164
"2943",68.12042,0.186056772289612,0.112166832615617,0.887833167384383,0.43728157763355,1,164
"2944",68.32872,0.108676718033459,0.0217879978599391,0.978212002140061,0.611145781328008,1,164
